cell_id,cd3,cd4,cd8,cd16,cd19,cd33
cell_7861,2.810157537460327,0.4743293225765228,3.4121956825256348,0,0,0
cell_6029,3.0014002323150635,0,4.419534683227539,0,0.2773396968841553,0.07992203533649445
cell_1498,3.875627040863037,0.2470509260892868,4.487579345703125,1.6791887283325195,0.3801921010017395,0.8728238940238953
cell_5295,0,0.6733883619308472,1.2340351343154907,3.204061508178711,0,0.5370471477508545
cell_113,4.000210762023926,0,4.613025665283203,1.1622427701950073,0.39079171419143677,0.30684953927993774
cell_1470,3.941732883453369,0,4.527181148529053,0.4514429271221161,0.044075291603803635,0.5220302939414978
cell_7379,4.379064083099365,0,0.5961148142814636,0.4518757164478302,0.14105059206485748,0.08506901562213898
cell_7835,0.5733368396759033,0.2083302140235901,1.4095466136932373,4.025018215179443,0,0
cell_3487,3.9986350536346436,3.386375665664673,0,0.18346813321113586,0.5792279839515686,0
cell_7728,3.4011776447296143,0.06340277940034866,4.418738842010498,0.4953315258026123,0.22743484377861023,0
cell_5557,0.5545299649238586,0.7565690279006958,0,0,0,2.1883621215820312
cell_1330,4.242972373962402,3.6303610801696777,0.1465679109096527,0,0,0.5285680890083313
cell_5793,0.4248884916305542,0.24625158309936523,0.8526554107666016,0,0,3.409496307373047
cell_6306,4.175420761108398,0.47311845421791077,4.318688869476318,0.6000322699546814,0.34295400977134705,1.1726388931274414
cell_8408,3.7301597595214844,3.9102964401245117,1.8179445266723633,0,0.6153621077537537,0.8382278084754944
cell_8948,4.420629978179932,0,3.895019769668579,0.9451683759689331,0.5303650498390198,0.761594295501709
cell_7020,3.8243911266326904,0,4.904938220977783,0.6267725825309753,0,0.5947881937026978
cell_1712,4.254656791687012,2.9673819541931152,0,0.6308389902114868,0,1.251857042312622
cell_564,3.9966471195220947,4.061164855957031,0.3252943456172943,0.5920711755752563,0,0.4066108763217926
cell_8542,4.311547756195068,0.02458428405225277,5.093623638153076,0.1784074753522873,0.33091869950294495,0
cell_7176,3.0401828289031982,0.10298620164394379,2.9526965618133545,0,0,0
cell_7248,3.7534680366516113,0,4.966790199279785,0.926259458065033,0.1315855234861374,0.2481851577758789
cell_7793,2.8215293884277344,0.5529480576515198,2.491610288619995,1.682788610458374,0,0.1653052419424057
cell_319,3.4765052795410156,0,4.442718029022217,0,0.11960815638303757,0.7864296436309814
cell_1581,3.261521816253662,3.3198652267456055,0,0.7336843609809875,0.4258747100830078,0.10918612033128738
cell_3598,0,0.2527431845664978,2.9039487838745117,0,1.7112308740615845,0.5311453938484192
cell_1924,0.4660118520259857,0.21542446315288544,2.281482458114624,3.9223008155822754,0,0.4139959514141083
cell_5492,3.6596875190734863,3.850832939147949,0,0,0.192268505692482,0.7831953167915344
cell_5114,1.2925907373428345,0.800102949142456,2.1445531845092773,0.30603283643722534,3.3532445430755615,0
cell_8194,2.629962682723999,2.500323534011841,1.961401104927063,3.610978603363037,0.8731257319450378,1.2256792783737183
cell_3068,4.610809326171875,3.779325008392334,0.49503159523010254,0.17515404522418976,0.5935503244400024,0.003065434517338872
cell_9003,3.7433788776397705,3.3493118286132812,1.9044013023376465,1.0771504640579224,0.4109700620174408,0
cell_7166,3.2244632244110107,0.027965256944298744,4.6147613525390625,0,0,0.17314137518405914
cell_5995,2.00850510597229,0.6834084391593933,0.292161762714386,1.3084933757781982,0,3.3526296615600586
cell_920,0.1329040825366974,0,1.2133867740631104,4.003129482269287,0.0769910216331482,0.02623477578163147
cell_622,0,0.6557912230491638,2.365389585494995,3.8953566551208496,0,0.9012945294380188
cell_6700,0.5011192560195923,0,0,3.205319404602051,0.49773043394088745,0
cell_6923,3.3421339988708496,0.11533703655004501,3.5738165378570557,2.4455559253692627,0,0.735719621181488
cell_5017,3.9185471534729004,0,5.063435077667236,1.8327466249465942,0.3839680850505829,0
cell_797,3.772073268890381,0.06264470517635345,3.154179811477661,0.9501365423202515,0,0
cell_7599,3.9060590267181396,0.0706544890999794,5.011425495147705,1.6524125337600708,0.2605082392692566,0
cell_3461,0,0.6806862950325012,1.4462593793869019,0.6500942707061768,0.029571011662483215,3.1064939498901367
cell_2789,0.5684324502944946,0.5219435095787048,0.7235919833183289,4.00038480758667,0,0
cell_9969,5.197303295135498,4.287650108337402,0.12918181717395782,0.12755733728408813,0.7037780284881592,1.2272746562957764
cell_3916,3.851940631866455,0,4.208579063415527,1.1737595796585083,0,0.08657395094633102
cell_2476,0,0,0.0980018600821495,0,1.1028227806091309,0.11131029576063156
cell_4225,0.2935408651828766,0.24265968799591064,1.9173929691314697,4.1136250495910645,0.051091160625219345,0
cell_7060,0,0.44089609384536743,1.7065341472625732,4.122979640960693,0.42988142371177673,0.7052087783813477
cell_6462,4.090835094451904,0,5.127398490905762,0.2282506227493286,0.670037567615509,0
cell_1180,4.5142741203308105,3.4730336666107178,0.9017782211303711,1.6916754245758057,0,1.375252366065979
cell_9188,1.110487461090088,0,1.4347323179244995,3.4519505500793457,0.5966144800186157,0
cell_7485,4.312963008880615,3.5886218547821045,0.4654044508934021,0.3459632694721222,0.11787031590938568,0.534214437007904
cell_6674,3.962772846221924,0,4.632951259613037,1.3256624937057495,0,1.3172156810760498
cell_8772,3.5473031997680664,3.2239022254943848,1.465735673904419,0,0,0
cell_5490,3.7406463623046875,0,4.947690486907959,0,0,0.9268009066581726
cell_8816,3.7910869121551514,3.412581205368042,1.8669509887695312,1.137589931488037,0.21342115104198456,0
cell_5025,4.418747901916504,3.461782217025757,1.0851256847381592,0,0.18195362389087677,0.6775626540184021
cell_5486,1.4262028932571411,0,1.1400226354599,0,0.07532711327075958,3.6874561309814453
cell_5598,4.012413024902344,0.7519439458847046,5.827625274658203,0.8794949054718018,0.03445291891694069,0
cell_3999,0,0.011688439175486565,1.5852563381195068,4.103358268737793,0,0.7131240367889404
cell_2203,4.817670822143555,3.980745315551758,0,0,1.2722580432891846,0.8401902318000793
cell_463,4.768972396850586,0.43976566195487976,0.405625581741333,0.6974638104438782,1.2317724227905273,0
cell_1333,4.245939254760742,0.605186402797699,3.7049615383148193,0,0,0.2966192960739136
cell_9300,3.4819424152374268,0,0.20462998747825623,0,0.6947348117828369,0.08263178914785385
cell_1104,0.532071053981781,0.45085978507995605,1.5633355379104614,1.6006150245666504,0.4994960129261017,2.5306570529937744
cell_4345,3.4162752628326416,0,3.2439048290252686,1.003995656967163,0.4048440456390381,0.21819329261779785
cell_8697,4.486965656280518,0,5.123558521270752,0.567435085773468,0.802609384059906,0.7560399770736694
cell_1705,4.024019718170166,0,1.1086320877075195,1.7972100973129272,0.5454210638999939,0.05982763320207596
cell_785,4.1601715087890625,3.7663161754608154,1.1831773519515991,0.9605993628501892,0.21124912798404694,0.7822880148887634
cell_914,3.8770592212677,0.9276886582374573,2.5789966583251953,0,0,0.8627714514732361
cell_2259,4.287315845489502,3.1896402835845947,2.451856851577759,0,0,0.048975225538015366
cell_1889,4.641901969909668,0,4.01802396774292,1.5783745050430298,0.3257701098918915,1.2303701639175415
cell_2599,0.09846145659685135,0,2.793123960494995,3.8265421390533447,0,0
cell_5241,4.437668800354004,3.4079902172088623,1.0208771228790283,0,0.4704611003398895,0.7927711606025696
cell_2830,3.744626998901367,0.6605800986289978,5.244652271270752,1.3109846115112305,0,0.6259090900421143
cell_8283,4.067201614379883,1.1595462560653687,4.220841884613037,0,0.2594430148601532,0.34624287486076355
cell_8498,2.0490024089813232,1.0411211252212524,0.8619181513786316,0.9920023083686829,2.451883316040039,0
cell_6054,3.346222400665283,0,4.840386390686035,0.37712523341178894,0,0.3778616786003113
cell_3494,4.143883228302002,0.17344488203525543,3.9979751110076904,1.3353326320648193,0.6283053755760193,0
cell_1857,3.652068853378296,0,4.9945573806762695,0,0.009757976047694683,0.38101890683174133
cell_9743,4.642652988433838,3.9261832237243652,0.15387387573719025,0.7355360984802246,0.5523779988288879,0.1649029552936554
cell_8225,2.1836295127868652,0.037879735231399536,0,0,1.4199620485305786,0
cell_3431,3.667433261871338,0.4244020879268646,3.2474567890167236,1.2941092252731323,0.5224266052246094,0.08107561618089676
cell_3502,3.444030284881592,0.15743915736675262,3.9284846782684326,1.2221633195877075,0,0
cell_3965,4.33542013168335,3.405311107635498,1.0260189771652222,0.5083193182945251,0.5226085782051086,0.4399152994155884
cell_9713,3.437619209289551,0,3.4771554470062256,0,0,0.28304603695869446
cell_6392,4.409087181091309,3.717698097229004,0,0,0,1.3437221050262451
cell_6655,0.21460606157779694,0,1.5199233293533325,0,1.8141103982925415,0
cell_7431,4.332507610321045,0.9251596927642822,4.992880821228027,1.5659170150756836,0.023009970784187317,1.1334489583969116
cell_7511,4.08970308303833,3.8541975021362305,0,0.03851157799363136,0.10897324979305267,0.6866881251335144
cell_511,1.1968657970428467,1.1803711652755737,0,0.12563380599021912,3.0790367126464844,0
cell_7194,4.164202690124512,0,4.847864627838135,0.5030646920204163,0.5055205225944519,0.5288470983505249
cell_2271,4.517177581787109,3.727921962738037,0.13170738518238068,0.622147798538208,0.3234647810459137,1.602566123008728
cell_9827,3.677478790283203,0,1.1817363500595093,1.4913238286972046,1.7751978635787964,0
cell_9029,1.766386866569519,0.6217959523200989,1.6070873737335205,1.4268906116485596,0.7276458740234375,3.473562717437744
cell_1925,4.7385454177856445,3.4923958778381348,1.5654388666152954,1.5286389589309692,0.8681625127792358,1.5597096681594849
cell_3987,1.2412922382354736,0.08058755844831467,1.4184563159942627,3.09169340133667,0.12825536727905273,0.1767762452363968
cell_2300,1.4286456108093262,1.2223440408706665,0.39141273498535156,3.561349630355835,0,0.09635905921459198
cell_8601,3.969722032546997,0.6992020010948181,3.1972620487213135,0.2510881721973419,0.24757926166057587,0
cell_6596,4.05107307434082,0,4.521264553070068,0,0,0
cell_8819,3.9070005416870117,0,4.817175388336182,0.8663741946220398,0.5162708759307861,1.1103399991989136
cell_1665,3.206822156906128,0.40840768814086914,4.6591901779174805,1.6356699466705322,0,0.4509502947330475
cell_9111,4.50770378112793,3.819467067718506,1.1588318347930908,0,0.22755414247512817,0.02350340597331524
cell_506,0.9885164499282837,0.3180822432041168,0.7092817425727844,1.4312494993209839,0.9631259441375732,3.129972457885742
cell_15,3.314039707183838,0,1.4002535343170166,0.684778094291687,0,0
cell_8184,2.9702534675598145,3.780832052230835,1.5129177570343018,0.1712140142917633,0.8285470008850098,1.6562269926071167
cell_7572,4.335836410522461,3.5267298221588135,0,0,0.6205552816390991,1.037909746170044
cell_5418,4.053264617919922,3.742138385772705,0.4596931040287018,1.4832186698913574,0.5950667858123779,0.9943637251853943
cell_4332,4.676402568817139,3.765087604522705,0.5057269930839539,0,0.277632474899292,0
cell_1763,3.697960615158081,0,5.191944599151611,0,0.11757098138332367,0
cell_9797,0.945806086063385,0,3.1546614170074463,1.18691086769104,2.3149843215942383,0
cell_320,0.5288699269294739,0.3297531306743622,2.455634355545044,3.597236156463623,0.2699960768222809,0.519849419593811
cell_8757,3.815195083618164,0,3.416937828063965,1.5555387735366821,0.3386567533016205,0.391386479139328
cell_4273,4.718076229095459,3.7565901279449463,0,1.4673446416854858,0.694488525390625,1.454611897468567
cell_9737,3.711306095123291,0.14173254370689392,4.990414619445801,0.38129499554634094,0,0
cell_9697,4.92780876159668,3.9416751861572266,1.029566764831543,0,0.37628450989723206,0
cell_6656,0,0,1.0395008325576782,3.4379637241363525,0.36648982763290405,0.9017467498779297
cell_5970,2.6815974712371826,0,4.073443412780762,0,0,0.7661507725715637
cell_7621,3.1382811069488525,0.785602867603302,3.520805597305298,0.4563044011592865,0,0.07904808223247528
cell_3818,4.6111321449279785,3.2732434272766113,1.0746660232543945,0.42688602209091187,0,0.03644570708274841
cell_7746,3.4854736328125,0,3.600116729736328,0,0,0.9282364249229431
cell_8933,0.8780380487442017,1.42169988155365,0,1.103690266609192,1.8106281757354736,0
cell_7033,3.6993486881256104,3.6507980823516846,0.41588202118873596,1.098722219467163,0.006080907303839922,0.09437411278486252
cell_7844,0.4667207598686218,0.3690514862537384,2.4432601928710938,0.6152598857879639,2.2192769050598145,0.24995049834251404
cell_5811,0.1533796191215515,0,2.203077554702759,3.4070637226104736,0.3712063729763031,0.7135807871818542
cell_21,4.223410129547119,0,5.094117641448975,1.7103859186172485,0.7197780013084412,0
cell_7737,0.34576430916786194,0.1764763593673706,2.6401572227478027,4.178948879241943,0,1.2547401189804077
cell_7219,0,0.23083357512950897,3.784935235977173,0.5413369536399841,2.8194217681884766,0.3108218312263489
cell_4925,4.4434404373168945,3.456162214279175,0.20138336718082428,0.6928853392601013,0,0.9434844255447388
cell_3855,3.537443161010742,0.21231937408447266,4.809394359588623,0.8709664344787598,0,0
cell_8522,0.19784444570541382,0.5377324819564819,0.5561400055885315,2.294644594192505,0,0.18035931885242462
cell_7863,1.0207103490829468,0.16463050246238708,0.546367883682251,1.5106475353240967,0.2921900451183319,1.174108862876892
cell_7422,4.533217430114746,3.312323570251465,1.0124995708465576,0.04060685634613037,0.2866458594799042,0.26577526330947876
cell_8752,4.02847146987915,4.075255870819092,1.0487054586410522,0.06402388960123062,0.18706277012825012,1.385872483253479
cell_8812,1.9429186582565308,0.21184048056602478,0,0,0,2.3278441429138184
cell_1756,0.46622520685195923,0.006871568504720926,0.2004338949918747,0.927282989025116,1.1396584510803223,3.848052501678467
cell_4105,1.351951241493225,0.569515585899353,1.7387001514434814,3.6194071769714355,0,0
cell_7236,4.310622215270996,0,3.776674509048462,0.7562230825424194,0,0
cell_5626,4.583522319793701,3.573103904724121,0,0.6690025925636292,0.4719451665878296,0.9401500821113586
cell_7465,1.6995625495910645,0,1.4083175659179688,3.774362087249756,0.37216153740882874,0
cell_7197,3.872134208679199,0,4.203293800354004,0.8214799761772156,0.6739340424537659,0.031425733119249344
cell_1985,3.6419808864593506,3.703108310699463,0.35817110538482666,0.7697287797927856,0.033350955694913864,0.404234915971756
cell_5838,3.375880479812622,0,4.101561069488525,0.4508102238178253,0,0
cell_9275,4.551392555236816,3.9134576320648193,1.0630453824996948,0.4388839304447174,0.42131954431533813,1.1197608709335327
cell_1039,1.0847457647323608,1.0352290868759155,0.9322835803031921,2.3647844791412354,0.28828510642051697,1.3975499868392944
cell_34,4.698578834533691,0.20650418102741241,4.253509521484375,0,0.26898467540740967,0.8513123989105225
cell_9942,4.0411505699157715,0,4.081239700317383,9.750864119268954e-4,0,0
cell_501,3.3076910972595215,0,3.541415214538574,2.330592393875122,0,0.5341107845306396
cell_1595,3.922104597091675,3.351140022277832,0.3876628577709198,0,0,0.3399472236633301
cell_4082,3.210463047027588,0.7462885975837708,4.349639415740967,0.568488597869873,0.055599577724933624,0.5488536953926086
cell_6475,0.27552855014801025,0,0,3.9527742862701416,0,0.10677647590637207
cell_5743,0,0.8190275430679321,0.4762590527534485,3.032353401184082,0.15426795184612274,1.819602608680725
cell_4786,4.481366157531738,0.8872435688972473,4.008385181427002,0,0.47862333059310913,0.043446868658065796
cell_1701,4.036384582519531,0.4199913740158081,4.741211891174316,1.9948208332061768,0,0.33700141310691833
cell_9881,3.5839545726776123,0,4.144796371459961,0,0.02633359283208847,0
